pr_id,reason_label,reason_summary,confidence
2889089910,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR was not merged because reviewers identified code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations in the `metadata.yaml` file.",0.8
2889090308,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity, with no recent activity or comments after the initial review.",0.9
2889180264,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The author did not respond to comments, and the PR remained open for an extended period.",0.8
2889184823,P1_LOW_PRIORITY_OR_STALE,"The PR was closed due to inactivity, indicating that it was not prioritized or reviewed, and eventually became stale.",0.9
2889227305,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2889243475,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement, suggesting it became stale due to inactivity or lack of attention.",0.8
2889304556,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of any technical issues or conflicts. The lack of updates or comments on the PR suggests that it became stale and was eventually closed due to inactivity.",0.8
2889429365,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity, with no recent activity or comments from the author after the initial review.",0.9
2889476862,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the signals indicate that it was not prioritized or reviewed, becoming stale and stuck in the backlog.",0.8
2889490163,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 15 minutes after creation.",0.9
2889495515,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The lack of updates or comments suggests that the PR was not prioritized or reviewed, leading to its closure.",0.8
2889644644,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and it remained open for a long time (from March 2 to June 14), indicating that it became stale due to lack of attention or inactivity.",0.8
2889835337,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
2889875255,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it was reopened and then closed again after a short period of time, suggesting that it became stale or stuck in the backlog.",0.8
2889991519,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of any technical issues or conflicts. The PR was likely abandoned due to inactivity or lack of attention.",0.8
2890563538,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity, with no recent activity or updates after the initial review.",0.9
2891467242,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity, with no further comments or updates after the initial review.",0.9
2891871225,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no clear signal of why it failed, but the lack of updates or comments on the PR suggests that it may have been prioritized low or stuck in the backlog.",0.8
2891984003,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity, with no recent activity or comments from the author.",0.9
2892009204,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity, indicating that it was not prioritized or reviewed, and eventually became stale.",0.9
2892326421,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement in the review process. The author's lack of response to comments and the stale state suggest that the PR was not prioritized or reviewed.",0.8
2892364501,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it has remained open for a long time without any recent activity.",0.8
2892443818,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was closed without being merged.,0.9
2892590238,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement in the review process. The author did not respond to comments, and the PR was left open for an extended period.",0.8
2892658334,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
2892794923,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement. The lack of updates or comments suggests that the PR was not prioritized or reviewed, leading to its closure.",0.8
2892884286,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed date being only 11 minutes after creation.",0.8
2892892782,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating a lack of attention or prioritization.",0.9
2892987140,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and there is no indication of a technical issue or disagreement in the review process. The lack of updates or comments on the PR suggests that it was not prioritized or reviewed.",0.8
2893023320,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893058469,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893109657,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893128067,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893143640,U1_UNKNOWN,There is not enough information to determine the reason why the pull request was closed without being merged.,0.5
2893168529,U1_UNKNOWN,There is not enough information to determine the reason why the pull request was closed without being merged.,0.5
2893197094,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
2893208755,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893235769,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893236471,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
2893238052,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893251539,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
2893291911,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
2893310147,U1_UNKNOWN,There is not enough information to determine the reason why the pull request was closed without being merged.,0.5
2893421717,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
2893535102,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed without being merged, and the timeline shows that it remained open for 6 days before being closed, indicating a lack of attention or prioritization.",0.8
